title,title_clean,studio,year,genres,domestic_gross,foreign_gross,total_gross,averagerating,numvotes,release_month,worldwide_gross,main_genre
A Haunted House 2,a haunted house 2,ORF,2014,comedy,17300000,6600000.0,23900000.0,4.7,18085,4.0,21206861.0,comedy
A Haunted House 2,a haunted house 2,ORF,2014,fantasy,17300000,6600000.0,23900000.0,4.7,18085,4.0,21206861.0,comedy
The Railway Man,the railway man,Wein.,2014,biography,4400000,17900000.0,22300000.0,7.1,34586,,,
The Railway Man,the railway man,Wein.,2014,drama,4400000,17900000.0,22300000.0,7.1,34586,,,
The Railway Man,the railway man,Wein.,2014,romance,4400000,17900000.0,22300000.0,7.1,34586,,,
Mr. Turner,mr. turner,SPC,2014,biography,4000000,18200000.0,22200000.0,6.8,22661,12.0,25187026.0,biography
Mr. Turner,mr. turner,SPC,2014,drama,4000000,18200000.0,22200000.0,6.8,22661,12.0,25187026.0,biography
Mr. Turner,mr. turner,SPC,2014,history,4000000,18200000.0,22200000.0,6.8,22661,12.0,25187026.0,biography
Bears,bears,BV,2014,documentary,17800000,3500000.0,21300000.0,7.4,5948,,,
Yves Saint Laurent,yves saint laurent,Wein.,2014,biography,724000,20300000.0,21024000.0,6.2,10311,,,
Yves Saint Laurent,yves saint laurent,Wein.,2014,drama,724000,20300000.0,21024000.0,6.2,10311,,,
Labor Day,labor day,Par.,2014,drama,13400000,6900000.0,20300000.0,6.9,39242,,,
Labor Day,labor day,Par.,2014,romance,13400000,6900000.0,20300000.0,6.9,39242,,,
Legends of Oz: Dorothy's Return,legends of oz: dorothy's return,CE,2014,adventure,8500000,10200000.0,18700000.0,5.5,5351,,,
Legends of Oz: Dorothy's Return,legends of oz: dorothy's return,CE,2014,animation,8500000,10200000.0,18700000.0,5.5,5351,,,
Legends of Oz: Dorothy's Return,legends of oz: dorothy's return,CE,2014,family,8500000,10200000.0,18700000.0,5.5,5351,,,
The Drop,the drop,FoxS,2014,crime,10700000,7900000.0,18600000.0,7.1,132161,9.0,19054534.0,crime
The Drop,the drop,FoxS,2014,drama,10700000,7900000.0,18600000.0,7.1,132161,9.0,19054534.0,crime
The Quiet Ones,the quiet ones,LGF,2014,horror,8500000,9300000.0,17800000.0,5.1,17967,,,
The Quiet Ones,the quiet ones,LGF,2014,mystery,8500000,9300000.0,17800000.0,5.1,17967,,,
The Quiet Ones,the quiet ones,LGF,2014,thriller,8500000,9300000.0,17800000.0,5.1,17967,,,
Addicted,addicted,LGF,2014,drama,17400000,0.0,17400000.0,5.2,7640,10.0,17499242.0,drama
Addicted,addicted,LGF,2014,thriller,17400000,0.0,17400000.0,5.2,7640,10.0,17499242.0,drama
Addicted,addicted,LGF,2014,drama,17400000,0.0,17400000.0,7.2,25,10.0,17499242.0,drama
Calvary,calvary,FoxS,2014,drama,3600000,13300000.0,16900000.0,7.4,52266,,,
The Pyramid,the pyramid,Fox,2014,horror,2800000,14100000.0,16900000.0,3.9,102,,,
Beyond Outrage,beyond outrage,Magn.,2014,action,3900,16200000.0,16203900.0,6.8,5027,,,
Beyond Outrage,beyond outrage,Magn.,2014,crime,3900,16200000.0,16203900.0,6.8,5027,,,
Beyond Outrage,beyond outrage,Magn.,2014,drama,3900,16200000.0,16203900.0,6.8,5027,,,
Before I Go To Sleep,before i go to sleep,CE,2014,drama,3200000,12200000.0,15400000.0,6.3,64684,10.0,19563579.0,drama
Before I Go To Sleep,before i go to sleep,CE,2014,horror,3200000,12200000.0,15400000.0,6.3,64684,10.0,19563579.0,drama
Before I Go To Sleep,before i go to sleep,CE,2014,mystery,3200000,12200000.0,15400000.0,6.3,64684,10.0,19563579.0,drama
Vampire Academy,vampire academy,Wein.,2014,action,7800000,7600000.0,15400000.0,5.5,49328,,,
Vampire Academy,vampire academy,Wein.,2014,comedy,7800000,7600000.0,15400000.0,5.5,49328,,,
Vampire Academy,vampire academy,Wein.,2014,drama,7800000,7600000.0,15400000.0,5.5,49328,,,
Inherent Vice,inherent vice,WB,2014,comedy,8100000,6600000.0,14700000.0,6.7,83346,12.0,14772346.0,comedy
Inherent Vice,inherent vice,WB,2014,crime,8100000,6600000.0,14700000.0,6.7,83346,12.0,14772346.0,comedy
Inherent Vice,inherent vice,WB,2014,drama,8100000,6600000.0,14700000.0,6.7,83346,12.0,14772346.0,comedy
The Two Faces of January,the two faces of january,Magn.,2014,romance,507000,13000000.0,13507000.0,6.2,27542,,,
The Two Faces of January,the two faces of january,Magn.,2014,thriller,507000,13000000.0,13507000.0,6.2,27542,,,
Fading Gigolo,fading gigolo,MNE,2014,comedy,3800000,9600000.0,13400000.0,6.2,22473,,,
Foxcatcher,foxcatcher,SPC,2014,biography,12100000,0.0,12100000.0,7.0,125954,,,
Foxcatcher,foxcatcher,SPC,2014,drama,12100000,0.0,12100000.0,7.0,125954,,,
Foxcatcher,foxcatcher,SPC,2014,sport,12100000,0.0,12100000.0,7.0,125954,,,
A Most Violent Year,a most violent year,A24,2014,crime,5700000,6300000.0,12000000.0,7.0,60165,12.0,8846875.0,crime
A Most Violent Year,a most violent year,A24,2014,drama,5700000,6300000.0,12000000.0,7.0,60165,12.0,8846875.0,crime
A Most Violent Year,a most violent year,A24,2014,thriller,5700000,6300000.0,12000000.0,7.0,60165,12.0,8846875.0,crime
One Chance,one chance,Wein.,2014,biography,101000,10800000.0,10901000.0,6.8,10677,,,
One Chance,one chance,Wein.,2014,comedy,101000,10800000.0,10901000.0,6.8,10677,,,
One Chance,one chance,Wein.,2014,drama,101000,10800000.0,10901000.0,6.8,10677,,,
Belle,belle,FoxS,2014,biography,10700000,0.0,10700000.0,7.4,25780,,,
Belle,belle,FoxS,2014,drama,10700000,0.0,10700000.0,7.4,25780,,,
Belle,belle,FoxS,2014,romance,10700000,0.0,10700000.0,7.4,25780,,,
Wetlands,wetlands,Strand,2014,drama,59500,10500000.0,10559500.0,6.9,483,,,
Moms' Night Out,moms' night out,TriS,2014,comedy,10400000,0.0,10400000.0,5.5,12402,,,
The Babadook,the babadook,IFC,2014,drama,964000,9300000.0,10264000.0,6.8,171411,11.0,7482387.0,drama
The Babadook,the babadook,IFC,2014,horror,964000,9300000.0,10264000.0,6.8,171411,11.0,7482387.0,drama
Gladiators of Rome,gladiators of rome,VPD,2014,adventure,8200,10100000.0,10108200.0,5.2,1150,,,
Gladiators of Rome,gladiators of rome,VPD,2014,animation,8200,10100000.0,10108200.0,5.2,1150,,,
Gladiators of Rome,gladiators of rome,VPD,2014,comedy,8200,10100000.0,10108200.0,5.2,1150,,,
Mood Indigo,mood indigo,Drft.,2014,comedy,303000,9500000.0,9803000.0,6.5,14176,,,
Mood Indigo,mood indigo,Drft.,2014,drama,303000,9500000.0,9803000.0,6.5,14176,,,
Mood Indigo,mood indigo,Drft.,2014,fantasy,303000,9500000.0,9803000.0,6.5,14176,,,
Venus in Fur,venus in fur,IFC,2014,drama,374000,8000000.0,8374000.0,7.2,15872,,,
Filth,filth,Magn.,2014,comedy,34400,8300000.0,8334400.0,7.1,93591,,,
Filth,filth,Magn.,2014,crime,34400,8300000.0,8334400.0,7.1,93591,,,
Filth,filth,Magn.,2014,drama,34400,8300000.0,8334400.0,7.1,93591,,,
Finding Fanny,finding fanny,FIP,2014,adventure,616000,7100000.0,7716000.0,5.8,5841,,,
Finding Fanny,finding fanny,FIP,2014,comedy,616000,7100000.0,7716000.0,5.8,5841,,,
Finding Fanny,finding fanny,FIP,2014,drama,616000,7100000.0,7716000.0,5.8,5841,,,
Chinese Puzzle,chinese puzzle,Cohen,2014,comedy,339000,7100000.0,7439000.0,7.0,12335,,,
Chinese Puzzle,chinese puzzle,Cohen,2014,drama,339000,7100000.0,7439000.0,7.0,12335,,,
Chinese Puzzle,chinese puzzle,Cohen,2014,romance,339000,7100000.0,7439000.0,7.0,12335,,,
A Long Way Down,a long way down,Magn.,2014,comedy,13300,7200000.0,7213300.0,6.4,29260,,,
A Long Way Down,a long way down,Magn.,2014,drama,13300,7200000.0,7213300.0,6.4,29260,,,
"Two Days, One Night","two days, one night",IFC,2014,drama,1400000,5400000.0,6800000.0,7.3,41288,,,
A Letter to Momo,a letter to momo,GK,2014,adventure,71700,6700000.0,6771700.0,7.3,5741,,,
A Letter to Momo,a letter to momo,GK,2014,animation,71700,6700000.0,6771700.0,7.3,5741,,,
A Letter to Momo,a letter to momo,GK,2014,comedy,71700,6700000.0,6771700.0,7.3,5741,,,
Cantinflas,cantinflas,LGF,2014,biography,6400000,0.0,6400000.0,6.6,3575,,,
Cantinflas,cantinflas,LGF,2014,comedy,6400000,0.0,6400000.0,6.6,3575,,,
Cantinflas,cantinflas,LGF,2014,drama,6400000,0.0,6400000.0,6.6,3575,,,
Le Chef,le chef,Cohen,2014,comedy,343000,5900000.0,6243000.0,6.7,15037,,,
Le Chef,le chef,Cohen,2014,drama,343000,5900000.0,6243000.0,6.7,15037,,,
The Trip to Italy,the trip to italy,IFC,2014,comedy,2900000,3000000.0,5900000.0,6.6,13668,,,
The Trip to Italy,the trip to italy,IFC,2014,drama,2900000,3000000.0,5900000.0,6.6,13668,,,
The Immigrant,the immigrant,Wein.,2014,drama,2000000,3800000.0,5800000.0,6.6,26618,,,
The Immigrant,the immigrant,Wein.,2014,romance,2000000,3800000.0,5800000.0,6.6,26618,,,
Wish I Was Here,wish i was here,Focus,2014,comedy,3600000,1900000.0,5500000.0,6.7,34907,7.0,6591365.0,comedy
Wish I Was Here,wish i was here,Focus,2014,drama,3600000,1900000.0,5500000.0,6.7,34907,7.0,6591365.0,comedy
The Skeleton Twins,the skeleton twins,RAtt.,2014,comedy,5300000,0.0,5300000.0,6.8,36793,9.0,5797192.0,comedy
The Skeleton Twins,the skeleton twins,RAtt.,2014,drama,5300000,0.0,5300000.0,6.8,36793,9.0,5797192.0,comedy
The Skeleton Twins,the skeleton twins,RAtt.,2014,romance,5300000,0.0,5300000.0,6.8,36793,9.0,5797192.0,comedy
The French Minister,the french minister,IFC,2014,comedy,12000,5100000.0,5112000.0,6.4,2897,,,
Ernest & Celestine,ernest & celestine,GK,2014,adventure,262000,4800000.0,5062000.0,7.9,15992,,,
Ernest & Celestine,ernest & celestine,GK,2014,animation,262000,4800000.0,5062000.0,7.9,15992,,,
Ernest & Celestine,ernest & celestine,GK,2014,comedy,262000,4800000.0,5062000.0,7.9,15992,,,
The Love Punch,the love punch,KE,2014,comedy,267000,4500000.0,4767000.0,5.7,11848,,,
Dear White People,dear white people,RAtt.,2014,comedy,4400000,0.0,4400000.0,6.1,23321,10.0,5403771.0,comedy
Dear White People,dear white people,RAtt.,2014,drama,4400000,0.0,4400000.0,6.1,23321,10.0,5403771.0,comedy
Dear White People,dear white people,RAtt.,2014,romance,4400000,0.0,4400000.0,6.1,23321,10.0,5403771.0,comedy
The Lunchbox,the lunchbox,SPC,2014,drama,4200000,0.0,4200000.0,7.8,42618,,,
The Lunchbox,the lunchbox,SPC,2014,romance,4200000,0.0,4200000.0,7.8,42618,,,
My Old Lady,my old lady,Cohen,2014,comedy,4000000,0.0,4000000.0,6.3,8016,,,
My Old Lady,my old lady,Cohen,2014,drama,4000000,0.0,4000000.0,6.3,8016,,,
My Old Lady,my old lady,Cohen,2014,romance,4000000,0.0,4000000.0,6.3,8016,,,
Diplomacy,diplomacy,Zeit.,2014,drama,231000,3700000.0,3931000.0,7.1,4469,,,
Diplomacy,diplomacy,Zeit.,2014,war,231000,3700000.0,3931000.0,7.1,4469,,,
Horns,horns,RTWC,2014,crime,174000,3700000.0,3874000.0,6.5,70040,,,
Horns,horns,RTWC,2014,drama,174000,3700000.0,3874000.0,6.5,70040,,,
Horns,horns,RTWC,2014,fantasy,174000,3700000.0,3874000.0,6.5,70040,,,
Ida,ida,MBox,2014,drama,3800000,0.0,3800000.0,7.4,46819,,,
Ragnarok,ragnarok,Magn.,2014,action,1400,3700000.0,3701400.0,5.9,6974,,,
Ragnarok,ragnarok,Magn.,2014,adventure,1400,3700000.0,3701400.0,5.9,6974,,,
Veronica Mars,veronica mars,WB,2014,crime,3300000,195000.0,3495000.0,6.8,46751,3.0,3485383.0,crime
Veronica Mars,veronica mars,WB,2014,drama,3300000,195000.0,3495000.0,6.8,46751,3.0,3485383.0,crime
Veronica Mars,veronica mars,WB,2014,mystery,3300000,195000.0,3495000.0,6.8,46751,3.0,3485383.0,crime
Mommy,mommy,RAtt.,2014,drama,3500000,0.0,3500000.0,8.1,43020,,,
The Grand Seduction,the grand seduction,EOne,2014,comedy,3400000,0.0,3400000.0,7.0,14435,,,
Enemy,enemy,A24,2014,mystery,1000000,2400000.0,3400000.0,6.9,143250,,,
Enemy,enemy,A24,2014,thriller,1000000,2400000.0,3400000.0,6.9,143250,,,
Words and Pictures,words and pictures,RAtt.,2014,comedy,2200000,1200000.0,3400000.0,6.6,9280,,,
Words and Pictures,words and pictures,RAtt.,2014,drama,2200000,1200000.0,3400000.0,6.6,9280,,,
Words and Pictures,words and pictures,RAtt.,2014,romance,2200000,1200000.0,3400000.0,6.6,9280,,,
The Protector 2,the protector 2,Magn.,2014,action,2500,3300000.0,3302500.0,5.3,6142,,,
The Rover,the rover,A24,2014,action,1100000,2100000.0,3200000.0,6.4,40576,6.0,3180252.0,action
The Rover,the rover,A24,2014,crime,1100000,2100000.0,3200000.0,6.4,40576,6.0,3180252.0,action
The Rover,the rover,A24,2014,drama,1100000,2100000.0,3200000.0,6.4,40576,6.0,3180252.0,action
The Mystery of Happiness,the mystery of happiness,Strand,2014,comedy,8500,3200000.0,3208500.0,6.1,743,,,
The Mystery of Happiness,the mystery of happiness,Strand,2014,drama,8500,3200000.0,3208500.0,6.1,743,,,
The Mystery of Happiness,the mystery of happiness,Strand,2014,romance,8500,3200000.0,3208500.0,6.1,743,,,
Rosewater,rosewater,ORF,2014,biography,3100000,0.0,3100000.0,6.6,9836,11.0,3185717.0,biography
Rosewater,rosewater,ORF,2014,drama,3100000,0.0,3100000.0,6.6,9836,11.0,3185717.0,biography
Obvious Child,obvious child,A24,2014,comedy,3100000,0.0,3100000.0,6.8,21536,6.0,3324070.0,comedy
Obvious Child,obvious child,A24,2014,drama,3100000,0.0,3100000.0,6.8,21536,6.0,3324070.0,comedy
Obvious Child,obvious child,A24,2014,romance,3100000,0.0,3100000.0,6.8,21536,6.0,3324070.0,comedy
The German Doctor,the german doctor,Gold.,2014,drama,418000,2600000.0,3018000.0,6.8,5799,,,
The German Doctor,the german doctor,Gold.,2014,history,418000,2600000.0,3018000.0,6.8,5799,,,
The German Doctor,the german doctor,Gold.,2014,thriller,418000,2600000.0,3018000.0,6.8,5799,,,
Citizenfour,citizenfour,RTWC,2014,biography,2800000,202000.0,3002000.0,8.1,47994,,,
Citizenfour,citizenfour,RTWC,2014,documentary,2800000,202000.0,3002000.0,8.1,47994,,,
Citizenfour,citizenfour,RTWC,2014,thriller,2800000,202000.0,3002000.0,8.1,47994,,,
A Coffee in Berlin,a coffee in berlin,MBox,2014,comedy,150000,2600000.0,2750000.0,7.4,13713,,,
A Coffee in Berlin,a coffee in berlin,MBox,2014,drama,150000,2600000.0,2750000.0,7.4,13713,,,
The Good Lie,the good lie,WB,2014,thriller,2700000,0.0,2700000.0,6.4,87,,,
The Raid 2,the raid 2,SPC,2014,action,2600000,0.0,2600000.0,8.0,104517,,,
The Raid 2,the raid 2,SPC,2014,crime,2600000,0.0,2600000.0,8.0,104517,,,
The Raid 2,the raid 2,SPC,2014,thriller,2600000,0.0,2600000.0,8.0,104517,,,
Living is Easy with Eyes Closed,living is easy with eyes closed,Outs,2014,comedy,11600,2600000.0,2611600.0,7.1,5369,,,
Living is Easy with Eyes Closed,living is easy with eyes closed,Outs,2014,drama,11600,2600000.0,2611600.0,7.1,5369,,,
A Five Star Life,a five star life,MBox,2014,drama,307000,2200000.0,2507000.0,6.3,2203,,,
A Five Star Life,a five star life,MBox,2014,romance,307000,2200000.0,2507000.0,6.3,2203,,,
Kick,kick,UTV,2014,action,2500000,0.0,2500000.0,5.4,21775,,,
Kick,kick,UTV,2014,comedy,2500000,0.0,2500000.0,5.4,21775,,,
Kick,kick,UTV,2014,crime,2500000,0.0,2500000.0,5.4,21775,,,
Kill the Messenger,kill the messenger,Focus,2014,biography,2500000,0.0,2500000.0,7.0,41231,10.0,6656705.0,biography
Kill the Messenger,kill the messenger,Focus,2014,crime,2500000,0.0,2500000.0,7.0,41231,10.0,6656705.0,biography
Kill the Messenger,kill the messenger,Focus,2014,drama,2500000,0.0,2500000.0,7.0,41231,10.0,6656705.0,biography
The Homesman,the homesman,Saban,2014,drama,2400000,0.0,2400000.0,6.6,27724,11.0,8217571.0,drama
The Homesman,the homesman,Saban,2014,western,2400000,0.0,2400000.0,6.6,27724,11.0,8217571.0,drama
Life of Riley,life of riley,KL,2014,comedy,11600,2300000.0,2311600.0,6.0,1110,,,
Life of Riley,life of riley,KL,2014,drama,11600,2300000.0,2311600.0,6.0,1110,,,
Life of Riley,life of riley,KL,2014,romance,11600,2300000.0,2311600.0,6.0,1110,,,
Ode to My Father,ode to my father,CJ,2014,drama,2300000,0.0,2300000.0,7.8,3114,,,
Ode to My Father,ode to my father,CJ,2014,war,2300000,0.0,2300000.0,7.8,3114,,,
Love is Strange,love is strange,SPC,2014,drama,2300000,0.0,2300000.0,6.7,11471,,,
Love is Strange,love is strange,SPC,2014,romance,2300000,0.0,2300000.0,6.7,11471,,,
Marius,marius,KL,2014,drama,9800,2200000.0,2209800.0,6.8,918,,,
"Men, Women & Children","men, women & children",Par.,2014,comedy,706000,1500000.0,2206000.0,6.7,28110,,,
"Men, Women & Children","men, women & children",Par.,2014,drama,706000,1500000.0,2206000.0,6.7,28110,,,
2 States,2 states,UTV,2014,comedy,2200000,0.0,2200000.0,6.9,21715,,,
2 States,2 states,UTV,2014,drama,2200000,0.0,2200000.0,6.9,21715,,,
2 States,2 states,UTV,2014,romance,2200000,0.0,2200000.0,6.9,21715,,,
Le Week-End,le week-end,MBox,2014,comedy,2200000,0.0,2200000.0,6.3,7266,,,
Le Week-End,le week-end,MBox,2014,drama,2200000,0.0,2200000.0,6.3,7266,,,
Le Week-End,le week-end,MBox,2014,romance,2200000,0.0,2200000.0,6.3,7266,,,
"20,000 Days on Earth","20,000 days on earth",Drft.,2014,documentary,280000,1800000.0,2080000.0,7.5,10155,,,
"20,000 Days on Earth","20,000 days on earth",Drft.,2014,drama,280000,1800000.0,2080000.0,7.5,10155,,,
"20,000 Days on Earth","20,000 days on earth",Drft.,2014,music,280000,1800000.0,2080000.0,7.5,10155,,,
Only Lovers Left Alive,only lovers left alive,SPC,2014,comedy,1900000,0.0,1900000.0,7.3,80984,,,
Only Lovers Left Alive,only lovers left alive,SPC,2014,drama,1900000,0.0,1900000.0,7.3,80984,,,
Only Lovers Left Alive,only lovers left alive,SPC,2014,fantasy,1900000,0.0,1900000.0,7.3,80984,,,
Tusk,tusk,A24,2014,comedy,1800000,0.0,1800000.0,5.3,40827,9.0,1887554.0,comedy
Tusk,tusk,A24,2014,drama,1800000,0.0,1800000.0,5.3,40827,9.0,1887554.0,comedy
Tusk,tusk,A24,2014,horror,1800000,0.0,1800000.0,5.3,40827,9.0,1887554.0,comedy
Awake: The Life of Yogananda,awake: the life of yogananda,CF&SR,2014,documentary,1500000,0.0,1500000.0,7.3,957,,,
Fed Up,fed up,RTWC,2014,documentary,1500000,0.0,1500000.0,7.7,10660,,,
Finding Vivian Maier,finding vivian maier,IFC,2014,biography,1500000,0.0,1500000.0,7.7,12033,,,
Finding Vivian Maier,finding vivian maier,IFC,2014,documentary,1500000,0.0,1500000.0,7.7,12033,,,
Finding Vivian Maier,finding vivian maier,IFC,2014,mystery,1500000,0.0,1500000.0,7.7,12033,,,
Make Your Move,make your move,HTR,2014,drama,125000,1300000.0,1425000.0,5.7,2922,,,
Make Your Move,make your move,HTR,2014,musical,125000,1300000.0,1425000.0,5.7,2922,,,
Make Your Move,make your move,HTR,2014,romance,125000,1300000.0,1425000.0,5.7,2922,,,
Bright Days Ahead,bright days ahead,Trib.,2014,drama,21800,1400000.0,1421800.0,6.3,1449,,,
Bright Days Ahead,bright days ahead,Trib.,2014,romance,21800,1400000.0,1421800.0,6.3,1449,,,
Locke,locke,A24,2014,drama,1400000,0.0,1400000.0,7.1,120703,,,
Force Majeure,force majeure,Magn.,2014,comedy,1400000,0.0,1400000.0,7.3,41818,,,
Force Majeure,force majeure,Magn.,2014,drama,1400000,0.0,1400000.0,7.3,41818,,,
Postman Pat: The Movie,postman pat: the movie,Shout!,2014,animation,1500,1300000.0,1301500.0,4.6,1461,,,
Postman Pat: The Movie,postman pat: the movie,Shout!,2014,comedy,1500,1300000.0,1301500.0,4.6,1461,,,
Postman Pat: The Movie,postman pat: the movie,Shout!,2014,family,1500,1300000.0,1301500.0,4.6,1461,,,
Just a Sigh,just a sigh,Distrib.,2014,drama,75500,1200000.0,1275500.0,6.5,878,,,
Just a Sigh,just a sigh,Distrib.,2014,romance,75500,1200000.0,1275500.0,6.5,878,,,
Jai Ho,jai ho,Eros,2014,action,1300000,0.0,1300000.0,5.3,15531,,,
Jai Ho,jai ho,Eros,2014,drama,1300000,0.0,1300000.0,5.3,15531,,,
For a Woman,for a woman,FM,2014,drama,32299,1200000.0,1232299.0,6.5,648,,,
Singham Returns,singham returns,Eros,2014,action,1200000,0.0,1200000.0,5.7,6554,,,
Singham Returns,singham returns,Eros,2014,drama,1200000,0.0,1200000.0,5.7,6554,,,
The Remaining,the remaining,Triu,2014,drama,1200000,0.0,1200000.0,4.3,6274,,,
The Remaining,the remaining,Triu,2014,horror,1200000,0.0,1200000.0,4.3,6274,,,
The Remaining,the remaining,Triu,2014,mystery,1200000,0.0,1200000.0,4.3,6274,,,
The Way He Looks,the way he looks,Strand,2014,drama,101000,1100000.0,1201000.0,7.9,20160,,,
The Way He Looks,the way he looks,Strand,2014,romance,101000,1100000.0,1201000.0,7.9,20160,,,
Ilo Ilo,ilo ilo,FM,2014,drama,56800,1100000.0,1156800.0,7.3,3785,,,
Hector And The Search For Happiness,hector and the search for happiness,Rela.,2014,adventure,1100000,0.0,1100000.0,7.0,41840,,,
